UniProtID	GO_ID	GO_Name	GO_Aspect
A8IYP4	GO:0015979	photosynthesis	biological_process
A8IYP4	GO:0019253	reductive pentose-phosphate cycle	biological_process
A8IYP4	GO:0005737	cytoplasm	cellular_component
A8IJG8	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process
A8IJG8	GO:0005730	nucleolus	cellular_component
A8IJG8	GO:0005634	nucleus	cellular_component
A8IJG8	GO:0005730	nucleolus	cellular_component
A8IJG8	GO:0032040	small-subunit processome	cellular_component
A0A2K3D6D7	GO:0001653	peptide receptor activity	molecular_function
A0A2K3D6D7	GO:0004383	guanylate cyclase activity	molecular_function
A0A2K3D6D7	GO:0016829	lyase activity	molecular_function
A0A2K3D6D7	GO:0016849	phosphorus-oxygen lyase activity	molecular_function
A0A2K3D6D7	GO:0006182	cGMP biosynthetic process	biological_process
A0A2K3D6D7	GO:0007168	receptor guanylyl cyclase signaling pathway	biological_process
A0A2K3D6D7	GO:0009190	cyclic nucleotide biosynthetic process	biological_process
A0A2K3D6D7	GO:0035556	intracellular signal transduction	biological_process
A0A2K3D6D7	GO:0005886	plasma membrane	cellular_component
A0A2K3D6D7	GO:0016020	membrane	cellular_component
A0A2K3D6V4	GO:0003723	RNA binding	molecular_function
A0A2K3D6V4	GO:0000963	mitochondrial RNA processing	biological_process
A0A2K3D6V4	GO:0044528	regulation of mitochondrial mRNA stability	biological_process
A0A2K3D6V4	GO:1901259	chloroplast rRNA processing	biological_process
A0A2K3D6V4	GO:0005759	mitochondrial matrix	cellular_component
A0A2K3D6V4	GO:0035770	ribonucleoprotein granule	cellular_component
A0A2K3D6V4	GO:0009507	chloroplast	cellular_component
A0A2K3D2G9	GO:0003677	DNA binding	molecular_function
A0A2K3D2G9	GO:0000076	DNA replication checkpoint signaling	biological_process
A0A2K3D2G9	GO:0000076	DNA replication checkpoint signaling	biological_process
A0A2K3D2G9	GO:0006974	DNA damage response	biological_process
A0A2K3D2G9	GO:0031297	replication fork processing	biological_process
A0A2K3D2G9	GO:0043111	replication fork arrest	biological_process
A0A2K3D2G9	GO:0005634	nucleus	cellular_component
A0A2K3D2G9	GO:0031298	replication fork protection complex	cellular_component
A0A2K3D6I0	GO:0005737	cytoplasm	cellular_component
A0A2K3D6I0	GO:0016020	membrane	cellular_component
A8IJV3	GO:0005509	calcium ion binding	molecular_function
A0A2K3D5D6	GO:0006887	exocytosis	biological_process
A0A2K3D5D6	GO:0006893	Golgi to plasma membrane transport	biological_process
A0A2K3D5D6	GO:0008104	protein localization	biological_process
A0A2K3D5D6	GO:0015031	protein transport	biological_process
A0A2K3D5D6	GO:0000139	Golgi membrane	cellular_component
A0A2K3D5D6	GO:0005794	Golgi apparatus	cellular_component
A0A2K3D5D6	GO:0016020	membrane	cellular_component
A0A2K3D5D6	GO:0000145	exocyst	cellular_component
A0A2K3D5D6	GO:0000145	exocyst	cellular_component
A0A2K3D678	GO:0008168	methyltransferase activity	molecular_function
A0A2K3D678	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3D2D7	GO:0005363	maltose transmembrane transporter activity	molecular_function
A0A2K3D2D7	GO:0015768	maltose transport	biological_process
A0A2K3D2D7	GO:0009941	chloroplast envelope	cellular_component
A0A2K3D2D7	GO:0016020	membrane	cellular_component
A0A2K3D3I9	GO:0004620	phospholipase activity	molecular_function
A0A2K3D3I9	GO:0030149	sphingolipid catabolic process	biological_process
A0A2K3D3I9	GO:0046513	ceramide biosynthetic process	biological_process
A0A2K3D3I9	GO:0005783	endoplasmic reticulum	cellular_component
A0A2K3D3I9	GO:0016020	membrane	cellular_component
A0A2K3D3I9	GO:0071944	cell periphery	cellular_component
A8JGX5	GO:0008168	methyltransferase activity	molecular_function
A8JGX5	GO:0016274	protein-arginine N-methyltransferase activity	molecular_function
A8JGX5	GO:0016274	protein-arginine N-methyltransferase activity	molecular_function
A8JGX5	GO:0042054	histone methyltransferase activity	molecular_function
A8JGX5	GO:0006338	chromatin remodeling	biological_process
A8JGX5	GO:0006355	regulation of DNA-templated transcription	biological_process
A8JGX5	GO:0032259	methylation	biological_process
A8JGX5	GO:0005634	nucleus	cellular_component
A0A2K3D450	GO:0003677	DNA binding	molecular_function
A0A2K3D450	GO:0003677	DNA binding	molecular_function
A0A2K3D450	GO:0003689	DNA clamp loader activity	molecular_function
A0A2K3D450	GO:0005524	ATP binding	molecular_function
A0A2K3D450	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3D450	GO:0006260	DNA replication	biological_process
A0A2K3D450	GO:0006281	DNA repair	biological_process
A0A2K3D450	GO:0005634	nucleus	cellular_component
A0A2K3D450	GO:0005634	nucleus	cellular_component
A0A2K3D450	GO:0005663	DNA replication factor C complex	cellular_component
A0A2K3D1W8	GO:0015297	antiporter activity	molecular_function
A0A2K3D1W8	GO:0015386	potassium:proton antiporter activity	molecular_function
A0A2K3D1W8	GO:0006811	monoatomic ion transport	biological_process
A0A2K3D1W8	GO:0071805	potassium ion transmembrane transport	biological_process
A0A2K3D1W8	GO:1902600	proton transmembrane transport	biological_process
A0A2K3D1W8	GO:0016020	membrane	cellular_component
A0A2K3D2R2	GO:0004672	protein kinase activity	molecular_function
A0A2K3D2R2	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D2R2	GO:0005524	ATP binding	molecular_function
A0A2K3D2R2	GO:0035556	intracellular signal transduction	biological_process
A0A2K3D2R2	GO:0005634	nucleus	cellular_component
A0A2K3D2R2	GO:0005737	cytoplasm	cellular_component
A0A2K3D3M7	GO:0000398	mRNA splicing, via spliceosome	biological_process
A0A2K3D3M7	GO:0005634	nucleus	cellular_component
A0A2K3D3M7	GO:0005684	U2-type spliceosomal complex	cellular_component
A0A2K3D3M7	GO:0005686	U2 snRNP	cellular_component
A0A2K3D3M7	GO:0071011	precatalytic spliceosome	cellular_component
A0A2K3D3M7	GO:0071013	catalytic step 2 spliceosome	cellular_component
A0A2K3D3J6	GO:0008233	peptidase activity	molecular_function
A0A2K3D3J6	GO:0016787	hydrolase activity	molecular_function
A0A2K3D3J6	GO:0006508	proteolysis	biological_process
A0A2K3D3J6	GO:0006751	glutathione catabolic process	biological_process
A0A2K3D3U9	GO:0004672	protein kinase activity	molecular_function
A0A2K3D3U9	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D3U9	GO:0005524	ATP binding	molecular_function
A0A2K3D3U9	GO:0007165	signal transduction	biological_process
A8JGK1	GO:0003735	structural constituent of ribosome	molecular_function
A8JGK1	GO:0006412	translation	biological_process
A8JGK1	GO:0005829	cytosol	cellular_component
A8JGK1	GO:0005840	ribosome	cellular_component
A8JGK1	GO:1990904	ribonucleoprotein complex	cellular_component
Q6V9B1	GO:0003954	NADH dehydrogenase activity	molecular_function
Q6V9B1	GO:0016491	oxidoreductase activity	molecular_function
Q6V9B1	GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function
Q6V9B1	GO:0051539	4 iron, 4 sulfur cluster binding	molecular_function
Q6V9B1	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	biological_process
Q6V9B1	GO:0032981	mitochondrial respiratory chain complex I assembly	biological_process
Q6V9B1	GO:0005739	mitochondrion	cellular_component
Q6V9B1	GO:0016020	membrane	cellular_component
Q6V9B1	GO:0045271	respiratory chain complex I	cellular_component
Q6V9B1	GO:0003954	NADH dehydrogenase activity	molecular_function
Q6V9B1	GO:0016491	oxidoreductase activity	molecular_function
Q6V9B1	GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function
Q6V9B1	GO:0051539	4 iron, 4 sulfur cluster binding	molecular_function
Q6V9B1	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	biological_process
Q6V9B1	GO:0032981	mitochondrial respiratory chain complex I assembly	biological_process
Q6V9B1	GO:0005739	mitochondrion	cellular_component
Q6V9B1	GO:0016020	membrane	cellular_component
Q6V9B1	GO:0045271	respiratory chain complex I	cellular_component
A8IY95	GO:0045505	dynein intermediate chain binding	molecular_function
A8IY95	GO:0045505	dynein intermediate chain binding	molecular_function
A8IY95	GO:0007018	microtubule-based movement	biological_process
A8IY95	GO:0007018	microtubule-based movement	biological_process
A8IY95	GO:0005737	cytoplasm	cellular_component
A8IY95	GO:0005737	cytoplasm	cellular_component
A8IY95	GO:0005856	cytoskeleton	cellular_component
A8IY95	GO:0005874	microtubule	cellular_component
A8IY95	GO:0005868	cytoplasmic dynein complex	cellular_component
A8IY95	GO:0005868	cytoplasmic dynein complex	cellular_component
A8IY95	GO:0030286	dynein complex	cellular_component
A0A2K3D5B6	GO:0000387	spliceosomal snRNP assembly	biological_process
A0A2K3D5B6	GO:0000387	spliceosomal snRNP assembly	biological_process
A0A2K3D5B6	GO:0006821	chloride transport	biological_process
A0A2K3D5B6	GO:0006884	cell volume homeostasis	biological_process
A0A2K3D5B6	GO:0045292	mRNA cis splicing, via spliceosome	biological_process
A0A2K3D5B6	GO:0005829	cytosol	cellular_component
A0A2K3D5B6	GO:0005634	nucleus	cellular_component
A0A2K3D5B6	GO:0005737	cytoplasm	cellular_component
A0A2K3D5B6	GO:0005829	cytosol	cellular_component
A0A2K3D5B6	GO:0005886	plasma membrane	cellular_component
A0A2K3D5B6	GO:0005681	spliceosomal complex	cellular_component
A0A2K3D5B6	GO:0034709	methylosome	cellular_component
A0A2K3D5B6	GO:0034715	pICln-Sm protein complex	cellular_component
A0A2K3D5B6	GO:0034715	pICln-Sm protein complex	cellular_component
A0A2K3D3N8	GO:0016020	membrane	cellular_component
A0A2K3D4Y7	GO:0005525	GTP binding	molecular_function
A0A2K3D4Y7	GO:0005730	nucleolus	cellular_component
A0A2K3D4Y7	GO:0005634	nucleus	cellular_component
A0A2K3D4Y7	GO:0005730	nucleolus	cellular_component
A0A2K3D6A4	GO:0051015	actin filament binding	molecular_function
A0A2K3D358	GO:0016020	membrane	cellular_component
A0A2K3D496	GO:0000339	RNA cap binding	molecular_function
A0A2K3D496	GO:0000339	RNA cap binding	molecular_function
A0A2K3D496	GO:0003729	mRNA binding	molecular_function
A0A2K3D496	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process
A0A2K3D496	GO:0006406	mRNA export from nucleus	biological_process
A0A2K3D496	GO:0016070	RNA metabolic process	biological_process
A0A2K3D496	GO:0005634	nucleus	cellular_component
A0A2K3D496	GO:0005846	nuclear cap binding complex	cellular_component
A0A2K3D496	GO:0005846	nuclear cap binding complex	cellular_component
A0A2K3D4P7	GO:0008168	methyltransferase activity	molecular_function
A0A2K3D4P7	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3D4P7	GO:0008168	methyltransferase activity	molecular_function
A0A2K3D4P7	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A8JHR8	GO:0035082	axoneme assembly	biological_process
A8JHR8	GO:0005856	cytoskeleton	cellular_component
A8JHR8	GO:0005879	axonemal microtubule	cellular_component
A8JHR8	GO:0005929	cilium	cellular_component
A8JHR8	GO:0042995	cell projection	cellular_component
A0A2K3D2U0	GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function
A0A2K3D2U0	GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function
A0A2K3D2U0	GO:0005524	ATP binding	molecular_function
A0A2K3D2U0	GO:0016874	ligase activity	molecular_function
A0A2K3D2U0	GO:0001676	long-chain fatty acid metabolic process	biological_process
A0A2K3D2U0	GO:0006631	fatty acid metabolic process	biological_process
A0A2K3D2U0	GO:0005783	endoplasmic reticulum	cellular_component
A0A2K3D2U0	GO:0016020	membrane	cellular_component
A0A2K3D445	GO:0016020	membrane	cellular_component
A0A2K3D5I9	GO:0003824	catalytic activity	molecular_function
A0A2K3D5I9	GO:0005227	calcium-activated cation channel activity	molecular_function
A0A2K3D5I9	GO:0098655	monoatomic cation transmembrane transport	biological_process
A0A2K3D5I9	GO:0005886	plasma membrane	cellular_component
A0A2K3D5I9	GO:0016020	membrane	cellular_component
A0A2K3D4Z3	GO:0003677	DNA binding	molecular_function
A0A2K3D4Z3	GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function
A0A2K3D4Z3	GO:0004519	endonuclease activity	molecular_function
A0A2K3D4Z3	GO:0008081	phosphoric diester hydrolase activity	molecular_function
A0A2K3D4Z3	GO:0008270	zinc ion binding	molecular_function
A0A2K3D4Z3	GO:0008311	double-stranded DNA 3'-5' DNA exonuclease activity	molecular_function
A0A2K3D4Z3	GO:0006281	DNA repair	biological_process
A0A2K3D4Z3	GO:0006284	base-excision repair	biological_process
A0A2K3D4Z3	GO:0005634	nucleus	cellular_component
Q6EMK7	GO:0003697	single-stranded DNA binding	molecular_function
Q6EMK7	GO:0003697	single-stranded DNA binding	molecular_function
Q6EMK7	GO:0008047	enzyme activator activity	molecular_function
Q6EMK7	GO:0000002	mitochondrial genome maintenance	biological_process
Q6EMK7	GO:0006260	DNA replication	biological_process
Q6EMK7	GO:0006260	DNA replication	biological_process
Q6EMK7	GO:0090297	positive regulation of mitochondrial DNA replication	biological_process
Q6EMK7	GO:0042645	mitochondrial nucleoid	cellular_component
Q6EMK7	GO:0003697	single-stranded DNA binding	molecular_function
Q6EMK7	GO:0003697	single-stranded DNA binding	molecular_function
Q6EMK7	GO:0008047	enzyme activator activity	molecular_function
Q6EMK7	GO:0000002	mitochondrial genome maintenance	biological_process
Q6EMK7	GO:0006260	DNA replication	biological_process
Q6EMK7	GO:0006260	DNA replication	biological_process
Q6EMK7	GO:0090297	positive regulation of mitochondrial DNA replication	biological_process
Q6EMK7	GO:0042645	mitochondrial nucleoid	cellular_component
A0A2K3D3B0	GO:0015297	antiporter activity	molecular_function
A0A2K3D3B0	GO:0022857	transmembrane transporter activity	molecular_function
A0A2K3D3B0	GO:0042910	xenobiotic transmembrane transporter activity	molecular_function
A0A2K3D3B0	GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	biological_process
A0A2K3D3B0	GO:0016020	membrane	cellular_component
A0A2K3D3B0	GO:0016020	membrane	cellular_component
A8J6A7	GO:0004604	phosphoadenylyl-sulfate reductase (thioredoxin) activity	molecular_function
A8J6A7	GO:0016491	oxidoreductase activity	molecular_function
A8J6A7	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function
A8J6A7	GO:0051536	iron-sulfur cluster binding	molecular_function
A8J6A7	GO:0000103	sulfate assimilation	biological_process
A8J6A7	GO:0019379	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)	biological_process
A0A2K3D6R4	GO:0000166	nucleotide binding	molecular_function
A0A2K3D6R4	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R4	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R4	GO:0008270	zinc ion binding	molecular_function
A0A2K3D6R4	GO:0008270	zinc ion binding	molecular_function
A0A2K3D6R4	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D6R4	GO:0046872	metal ion binding	molecular_function
A0A2K3D6R4	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6R4	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6R4	GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity	molecular_function
A0A2K3D6R4	GO:0106322	S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R4	GO:0044281	small molecule metabolic process	biological_process
A0A2K3D6R4	GO:0046294	formaldehyde catabolic process	biological_process
A0A2K3D6R4	GO:0046294	formaldehyde catabolic process	biological_process
A0A2K3D6R4	GO:0005829	cytosol	cellular_component
A0A2K3D6R4	GO:0000166	nucleotide binding	molecular_function
A0A2K3D6R4	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R4	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R4	GO:0008270	zinc ion binding	molecular_function
A0A2K3D6R4	GO:0008270	zinc ion binding	molecular_function
A0A2K3D6R4	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D6R4	GO:0046872	metal ion binding	molecular_function
A0A2K3D6R4	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6R4	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6R4	GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity	molecular_function
A0A2K3D6R4	GO:0106322	S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R4	GO:0044281	small molecule metabolic process	biological_process
A0A2K3D6R4	GO:0046294	formaldehyde catabolic process	biological_process
A0A2K3D6R4	GO:0046294	formaldehyde catabolic process	biological_process
A0A2K3D6R4	GO:0005829	cytosol	cellular_component
A0A2K3D4Y9	GO:0003723	RNA binding	molecular_function
A0A2K3D4Y9	GO:0003777	microtubule motor activity	molecular_function
A0A2K3D4Y9	GO:0008017	microtubule binding	molecular_function
A0A2K3D4Y9	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3D4Y9	GO:0007018	microtubule-based movement	biological_process
A0A2K3D4Y9	GO:0005737	cytoplasm	cellular_component
A0A2K3D4Y9	GO:0005874	microtubule	cellular_component
A0A2K3D4Y9	GO:0005871	kinesin complex	cellular_component
A0A2K3D5S2	GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	molecular_function
A0A2K3D5S2	GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	molecular_function
A0A2K3D5S2	GO:0008168	methyltransferase activity	molecular_function
A0A2K3D5S2	GO:0032259	methylation	biological_process
A0A2K3D5S2	GO:0036211	protein modification process	biological_process
